SPY (SPDR S&P 500 ETF Trust),337.6,0.54
Feb 17 2020 @ 11:28 ET,Bid,0,Ask,0,Size,0x0,Vol,64582210
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
12/31/2020,SPY201231C00410000,0.25,0,0.3,0.35,0,0.105,0.0265,0.0018,20,410.000,SPY201231P00410000,0,0,71.59,74.33,0,0.1304,-0.9243,0.003,0
12/31/2020,SPY201231C00415000,0.24,0.005,0.23,0.27,1,0.106,0.0208,0.0015,352,415.000,SPY201231P00415000,0,0,76.55,79.3,0,0.1366,-0.9267,0.0027,0
01/15/2021,SPY210115C00025000,299.9,0,311.16,314.29,0,0.02,1,0,0,25.000,SPY210115P00025000,0.01,0,0,0.03,0,0.8611,-0.0002,0,17
01/15/2021,SPY210115C00030000,0,0,306.17,309.3,0,0.02,1,0,0,30.000,SPY210115P00030000,0,0,0,0.03,0,0.8054,-0.0002,0,0
01/15/2021,SPY210115C00035000,0,0,301.18,304.3,0,0.02,1,0,0,35.000,SPY210115P00035000,0,0,0,0.03,0,0.7391,-0.0002,0,0
01/15/2021,SPY210115C00040000,284.6,0,296.21,299.38,0,3.9212,0.9784,0,2,40.000,SPY210115P00040000,0,0,0,0.03,0,0.6954,-0.0002,0,186
01/15/2021,SPY210115C00045000,0,0,291.22,294.39,0,3.4314,0.9737,0,0,45.000,SPY210115P00045000,0.02,0,0,0.03,0,0.6554,-0.0002,0,1027
01/15/2021,SPY210115C00050000,274.5,0,286.23,289.4,0,3.0395,0.9685,0,1,50.000,SPY210115P00050000,0.01,0,0,0.03,0,0.6236,-0.0002,0,93
01/15/2021,SPY210115C00055000,0,0,281.23,284.41,0,2.7186,0.9631,0.0001,0,55.000,SPY210115P00055000,0.02,0,0,0.03,0,0.6003,-0.0003,0,1289
01/15/2021,SPY210115C00060000,255.24,0,276.24,279.42,0,2.4515,0.9579,0.0001,0,60.000,SPY210115P00060000,0.02,0,0,0.03,0,0.5709,-0.0003,0,525
01/15/2021,SPY210115C00065000,255.85,0,271.23,274.36,0,2.223,0.953,0.0001,0,65.000,SPY210115P00065000,0.02,0,0.01,0.04,0,0.5602,-0.0004,0,424
01/15/2021,SPY210115C00070000,250.84,0,266.24,269.37,0,2.0295,0.9487,0.0001,9,70.000,SPY210115P00070000,0.03,0,0.01,0.04,0,0.5389,-0.0005,0,2890
01/15/2021,SPY210115C00075000,245.87,0,261.27,264.44,0,1.8636,0.9448,0.0001,0,75.000,SPY210115P00075000,0.04,0,0,0.04,0,0.5045,-0.0004,0,959
01/15/2021,SPY210115C00080000,0,0,256.28,259.45,0,1.7168,0.9414,0.0002,0,80.000,SPY210115P00080000,0.03,0,0.01,0.05,0,0.5003,-0.0006,0,805
01/15/2021,SPY210115C00085000,0,0,251.27,254.39,0,1.5852,0.9385,0.0002,0,85.000,SPY210115P00085000,0.04,0,0.01,0.05,0,0.4797,-0.0006,0,263
01/15/2021,SPY210115C00090000,0,0,246.3,249.47,0,1.472,0.936,0.0002,0,90.000,SPY210115P00090000,0.07,0,0.02,0.06,0,0.4734,-0.0008,0,466
01/15/2021,SPY210115C00095000,202.95,0,241.31,244.48,0,1.3689,0.9339,0.0002,0,95.000,SPY210115P00095000,0.16,0,0.02,0.07,0,0.4589,-0.0009,0,296
01/15/2021,SPY210115C00100000,220.6,0,236.32,239.49,0,1.2761,0.9322,0.0003,17,100.000,SPY210115P00100000,0.03,-0.025,0.03,0.08,50,0.4522,-0.0012,0,2932
01/15/2021,SPY210115C00105000,0,0,231.33,234.5,0,1.1922,0.9308,0.0003,0,105.000,SPY210115P00105000,0.06,0,0.03,0.05,0,0.4207,-0.001,0,296
01/15/2021,SPY210115C00110000,0,0,226.34,229.51,0,1.1159,0.9297,0.0003,0,110.000,SPY210115P00110000,0.07,-0.005,0.04,0.09,1,0.4228,-0.0015,0,254
01/15/2021,SPY210115C00115000,205.6,0,221.35,224.52,0,1.0463,0.9288,0.0003,0,115.000,SPY210115P00115000,0.08,0,0.05,0.1,0,0.4126,-0.0017,0,214
01/15/2021,SPY210115C00120000,200.6,0,216.36,219.53,0,0.9824,0.9281,0.0004,0,120.000,SPY210115P00120000,0.1,0,0.06,0.11,0,0.4019,-0.002,0,528
01/15/2021,SPY210115C00125000,195.6,0,211.37,214.54,0,0.9237,0.9276,0.0004,7,125.000,SPY210115P00125000,0.08,-0.025,0.07,0.12,50,0.3914,-0.0022,0.0001,801
01/15/2021,SPY210115C00130000,190.55,0,206.38,209.55,0,0.8695,0.9272,0.0004,2,130.000,SPY210115P00130000,0.11,-0.005,0.09,0.14,94,0.3851,-0.0028,0.0001,348
01/15/2021,SPY210115C00135000,185.87,0,201.39,204.56,0,0.8193,0.927,0.0004,0,135.000,SPY210115P00135000,0.09,0,0.1,0.15,0,0.3739,-0.0031,0.0001,266
01/15/2021,SPY210115C00140000,191.36,0,196.38,199.5,0,0.7714,0.927,0.0005,1,140.000,SPY210115P00140000,0.11,0,0.12,0.17,0,0.3662,-0.0036,0.0001,564
01/15/2021,SPY210115C00145000,175.88,0,191.41,194.58,0,0.7292,0.9269,0.0005,4,145.000,SPY210115P00145000,0.16,0,0.13,0.18,0,0.3546,-0.0039,0.0001,490
01/15/2021,SPY210115C00150000,172.1,0,186.42,189.59,0,0.6887,0.9269,0.0005,58,150.000,SPY210115P00150000,0.18,-0.005,0.18,0.21,102,0.351,-0.0049,0.0001,2141
01/15/2021,SPY210115C00155000,172.26,0,181.43,184.6,0,0.6507,0.927,0.0006,6,155.000,SPY210115P00155000,0.2,-0.005,0.18,0.23,1,0.34,-0.0053,0.0001,5378
01/15/2021,SPY210115C00160000,163.38,0,176.42,179.54,0,0.6139,0.9274,0.0006,8,160.000,SPY210115P00160000,0.24,0,0.2,0.25,0,0.3308,-0.0059,0.0002,1270
01/15/2021,SPY210115C00165000,164.25,0,171.45,174.62,0,0.5817,0.9273,0.0006,314,165.000,SPY210115P00165000,0.39,0,0.24,0.29,0,0.3251,-0.007,0.0002,3791
01/15/2021,SPY210115C00170000,150.84,0,166.44,169.56,0,0.549,0.9278,0.0006,2,170.000,SPY210115P00170000,0.32,0,0.27,0.32,0,0.3171,-0.0079,0.0002,1494
01/15/2021,SPY210115C00175000,145.83,0,161.47,164.64,0,0.5205,0.9278,0.0007,16,175.000,SPY210115P00175000,0.34,-0.005,0.31,0.36,30,0.3103,-0.0091,0.0002,3568
01/15/2021,SPY210115C00180000,140.42,0,156.46,159.59,0,0.4914,0.9282,0.0007,0,180.000,SPY210115P00180000,0.4,0,0.36,0.41,0,0.3039,-0.0105,0.0003,884
01/15/2021,SPY210115C00185000,143.11,0,151.49,154.67,0,0.4661,0.9281,0.0008,86,185.000,SPY210115P00185000,0.47,0.01,0.42,0.47,101,0.2981,-0.0121,0.0003,361
01/15/2021,SPY210115C00190000,133.52,0,146.52,149.69,0,0.4412,0.9282,0.0008,97,190.000,SPY210115P00190000,0.56,0,0.49,0.54,0,0.2924,-0.014,0.0004,2684
01/15/2021,SPY210115C00191000,123.8,0,145.51,148.63,0,0.4354,0.9286,0.0008,25,191.000,SPY210115P00191000,0.77,0,0.51,0.56,0,0.2918,-0.0146,0.0004,871
01/15/2021,SPY210115C00192000,0,0,144.53,147.7,0,0.4316,0.9283,0.0008,0,192.000,SPY210115P00192000,0.82,0,0.52,0.57,0,0.2902,-0.0149,0.0004,657
01/15/2021,SPY210115C00193000,0,0,143.51,146.64,0,0.4258,0.9286,0.0008,0,193.000,SPY210115P00193000,0.63,0,0.54,0.59,0,0.2894,-0.0154,0.0004,610
01/15/2021,SPY210115C00194000,0,0,142.54,145.71,0,0.4223,0.9283,0.0008,1,194.000,SPY210115P00194000,0.74,0,0.55,0.61,0,0.2882,-0.0158,0.0004,899
01/15/2021,SPY210115C00195000,124.85,0,141.52,144.64,0,0.4164,0.9287,0.0008,30,195.000,SPY210115P00195000,0.88,0,0.57,0.62,0,0.287,-0.0162,0.0004,2211
01/15/2021,SPY210115C00196000,0,0,140.55,143.72,0,0.4131,0.9283,0.0009,0,196.000,SPY210115P00196000,0.72,0,0.59,0.64,0,0.2861,-0.0168,0.0004,527
01/15/2021,SPY210115C00197000,0,0,139.54,142.66,0,0.4076,0.9286,0.0009,7,197.000,SPY210115P00197000,0.77,0,0.61,0.66,0,0.2852,-0.0173,0.0005,51
01/15/2021,SPY210115C00198000,0,0,138.56,141.73,0,0.4041,0.9283,0.0009,1,198.000,SPY210115P00198000,0.8,0,0.62,0.68,0,0.2838,-0.0177,0.0005,338
01/15/2021,SPY210115C00199000,0,0,137.55,140.67,0,0.3986,0.9286,0.0009,0,199.000,SPY210115P00199000,0.93,0,0.64,0.69,0,0.2826,-0.0182,0.0005,333
01/15/2021,SPY210115C00200000,129.45,0,136.58,139.75,0,0.3956,0.9282,0.0009,210,200.000,SPY210115P00200000,0.72,0.005,0.7,0.71,24,0.2828,-0.0191,0.0005,8655
01/15/2021,SPY210115C00201000,123,0,135.57,138.69,0,0.3902,0.9285,0.0009,13,201.000,SPY210115P00201000,0.91,0,0.68,0.73,0,0.2805,-0.0193,0.0005,433
01/15/2021,SPY210115C00202000,0,0,134.6,137.76,0,0.387,0.9281,0.0009,2,202.000,SPY210115P00202000,1.09,0,0.7,0.75,0,0.2794,-0.0198,0.0005,44
01/15/2021,SPY210115C00203000,0,0,133.61,136.77,0,0.3829,0.9281,0.0009,0,203.000,SPY210115P00203000,0.77,0,0.72,0.77,0,0.2783,-0.0204,0.0005,741
01/15/2021,SPY210115C00204000,0,0,132.61,135.78,0,0.3787,0.9281,0.0009,0,204.000,SPY210115P00204000,0.83,0,0.74,0.8,0,0.2775,-0.021,0.0006,64
01/15/2021,SPY210115C00205000,125.4,0,131.62,134.79,0,0.3746,0.928,0.0009,84,205.000,SPY210115P00205000,0.81,0,0.76,0.82,0,0.2763,-0.0216,0.0006,426
01/15/2021,SPY210115C00206000,0,0,130.61,133.73,0,0.3694,0.9284,0.001,1,206.000,SPY210115P00206000,1.21,0,0.79,0.84,0,0.2754,-0.0223,0.0006,212
01/15/2021,SPY210115C00207000,0,0,129.64,132.81,0,0.3667,0.9278,0.001,0,207.000,SPY210115P00207000,0.97,0,0.81,0.86,0,0.2742,-0.0229,0.0006,173
01/15/2021,SPY210115C00208000,97.43,0,128.65,131.82,0,0.3627,0.9278,0.001,0,208.000,SPY210115P00208000,0.94,0,0.83,0.89,0,0.2734,-0.0236,0.0006,150
01/15/2021,SPY210115C00209000,0,0,127.67,130.83,0,0.359,0.9276,0.001,0,209.000,SPY210115P00209000,0.91,-0.005,0.86,0.91,1,0.2725,-0.0243,0.0006,188
01/15/2021,SPY210115C00210000,128.49,1.05,126.68,129.84,8,0.3551,0.9276,0.001,375,210.000,SPY210115P00210000,0.94,0,0.87,0.94,11,0.2711,-0.0249,0.0007,12789
01/15/2021,SPY210115C00211000,0,0,125.7,128.86,0,0.3515,0.9274,0.001,0,211.000,SPY210115P00211000,0.96,-0.015,0.91,0.96,1,0.2704,-0.0257,0.0007,465
01/15/2021,SPY210115C00212000,0,0,124.71,127.88,0,0.3479,0.9272,0.001,0,212.000,SPY210115P00212000,1,0.005,0.93,0.99,1,0.2692,-0.0263,0.0007,534
01/15/2021,SPY210115C00213000,0,0,123.71,126.82,0,0.3431,0.9275,0.001,5,213.000,SPY210115P00213000,1.55,0,0.96,1.02,0,0.2684,-0.0271,0.0007,854
01/15/2021,SPY210115C00214000,0,0,122.75,125.91,0,0.3408,0.9269,0.0011,1,214.000,SPY210115P00214000,1.21,0,0.99,1.05,0,0.2675,-0.0279,0.0007,137
01/15/2021,SPY210115C00215000,119.89,0,121.77,124.93,0,0.3373,0.9266,0.0011,16,215.000,SPY210115P00215000,1.08,-0.005,1.02,1.08,100,0.2666,-0.0288,0.0008,3919
01/15/2021,SPY210115C00216000,0,0,120.79,123.95,0,0.334,0.9264,0.0011,1,216.000,SPY210115P00216000,1.18,0,1.05,1.11,0,0.2656,-0.0296,0.0008,419
01/15/2021,SPY210115C00217000,104.17,0,119.8,122.9,0,0.3296,0.9266,0.0011,10,217.000,SPY210115P00217000,1.25,0,1.08,1.14,0,0.2646,-0.0304,0.0008,185
01/15/2021,SPY210115C00218000,0,0,118.84,121.99,0,0.3274,0.9259,0.0011,1,218.000,SPY210115P00218000,1.3,0,1.11,1.17,0,0.2636,-0.0312,0.0008,418
01/15/2021,SPY210115C00219000,104.04,0,117.87,120.94,0,0.3233,0.926,0.0011,2,219.000,SPY210115P00219000,1.29,0,1.14,1.2,0,0.2625,-0.032,0.0008,507
01/15/2021,SPY210115C00220000,104.25,0,116.9,120.03,0,0.3211,0.9252,0.0011,51,220.000,SPY210115P00220000,1.25,0,1.18,1.24,0,0.2618,-0.0331,0.0009,5866
01/15/2021,SPY210115C00221000,0,0,115.94,119.06,0,0.3182,0.9248,0.0012,0,221.000,SPY210115P00221000,1.24,-0.015,1.21,1.27,50,0.2607,-0.0339,0.0009,2086
01/15/2021,SPY210115C00222000,0,0,114.97,118.01,0,0.3142,0.9249,0.0012,0,222.000,SPY210115P00222000,1.24,0,1.25,1.3,0,0.2598,-0.0349,0.0009,579
01/15/2021,SPY210115C00223000,0,0,114.01,117.09,0,0.312,0.9241,0.0012,3,223.000,SPY210115P00223000,1.45,0,1.28,1.34,0,0.2588,-0.0358,0.0009,477
01/15/2021,SPY210115C00224000,0,0,113.05,116.11,0,0.3091,0.9237,0.0012,4,224.000,SPY210115P00224000,1.5,0,1.32,1.38,0,0.258,-0.0368,0.001,433
01/15/2021,SPY210115C00225000,111.62,0,112.09,115.1,0,0.3059,0.9235,0.0012,63,225.000,SPY210115P00225000,1.4,0,1.36,1.41,0,0.257,-0.0378,0.001,15511
01/15/2021,SPY210115C00226000,69.12,0,111.13,114.14,0,0.3032,0.9229,0.0013,3,226.000,SPY210115P00226000,1.4,0,1.39,1.45,0,0.2559,-0.0388,0.001,1180
01/15/2021,SPY210115C00227000,68.27,0,110.17,113.18,0,0.3007,0.9223,0.0013,7,227.000,SPY210115P00227000,1.69,0,1.42,1.51,0,0.2552,-0.04,0.001,396
01/15/2021,SPY210115C00228000,97.8,0,109.22,112.2,0,0.2979,0.9218,0.0013,9,228.000,SPY210115P00228000,1.75,0,1.46,1.55,0,0.2543,-0.0411,0.0011,532
01/15/2021,SPY210115C00229000,0,0,108.26,111.23,0,0.2953,0.9212,0.0013,0,229.000,SPY210115P00229000,1.54,0,1.5,1.59,0,0.2533,-0.0421,0.0011,516
01/15/2021,SPY210115C00230000,99.38,0,107.31,110.25,0,0.2926,0.9207,0.0013,577,230.000,SPY210115P00230000,1.72,0.07,1.55,1.63,4,0.2524,-0.0433,0.0011,8121
01/15/2021,SPY210115C00231000,88.36,0,106.36,109.28,0,0.2901,0.9201,0.0014,4,231.000,SPY210115P00231000,1.63,0,1.59,1.68,0,0.2515,-0.0445,0.0012,563
01/15/2021,SPY210115C00232000,82.54,0,105.41,108.31,0,0.2877,0.9194,0.0014,2,232.000,SPY210115P00232000,1.68,0,1.63,1.72,0,0.2505,-0.0456,0.0012,516
01/15/2021,SPY210115C00233000,91.36,0,104.47,107.34,0,0.2853,0.9187,0.0014,4,233.000,SPY210115P00233000,1.91,0,1.68,1.77,0,0.2497,-0.0469,0.0012,475
01/15/2021,SPY210115C00234000,96.27,0,103.52,106.37,0,0.2829,0.918,0.0014,4,234.000,SPY210115P00234000,1.95,0,1.73,1.82,0,0.2489,-0.0483,0.0012,424
01/15/2021,SPY210115C00235000,94.63,0,102.57,105.41,0,0.2806,0.9172,0.0014,211,235.000,SPY210115P00235000,1.9,0.01,1.78,1.87,1,0.248,-0.0496,0.0013,9140
01/15/2021,SPY210115C00236000,85.96,0,101.63,104.44,0,0.2783,0.9164,0.0015,5,236.000,SPY210115P00236000,2.06,0,1.83,1.92,0,0.2471,-0.0509,0.0013,1032
01/15/2021,SPY210115C00237000,59.7,0,100.69,103.48,0,0.2761,0.9156,0.0015,6,237.000,SPY210115P00237000,2.01,0.015,1.88,1.97,8000,0.2462,-0.0522,0.0013,8623
01/15/2021,SPY210115C00238000,0,0,99.75,102.52,0,0.2739,0.9147,0.0015,7,238.000,SPY210115P00238000,2.18,0,1.93,2.02,0,0.2452,-0.0536,0.0014,663
01/15/2021,SPY210115C00239000,87.05,0,98.81,101.56,0,0.2718,0.9138,0.0016,1,239.000,SPY210115P00239000,2.23,0,1.98,2.08,0,0.2443,-0.055,0.0014,575
01/15/2021,SPY210115C00240000,87.2,0,97.88,100.6,0,0.2698,0.9128,0.0016,414,240.000,SPY210115P00240000,2.18,0.02,2.03,2.13,8,0.2433,-0.0564,0.0014,10891
01/15/2021,SPY210115C00241000,90.65,0,96.94,99.64,0,0.2677,0.9119,0.0016,6,241.000,SPY210115P00241000,2.28,0,2.09,2.19,0,0.2425,-0.0579,0.0015,757
01/15/2021,SPY210115C00242000,61.95,0,96.01,98.68,0,0.2657,0.9108,0.0016,10,242.000,SPY210115P00242000,2.42,0,2.14,2.25,0,0.2416,-0.0594,0.0015,764
01/15/2021,SPY210115C00243000,96.1,0,95.08,97.73,0,0.2638,0.9097,0.0017,2,243.000,SPY210115P00243000,2.26,0,2.2,2.3,0,0.2406,-0.0609,0.0015,708
01/15/2021,SPY210115C00244000,81.38,0,94.15,96.77,0,0.2618,0.9086,0.0017,21,244.000,SPY210115P00244000,2.46,0,2.26,2.36,0,0.2397,-0.0625,0.0016,2403
01/15/2021,SPY210115C00245000,82.14,0,93.22,95.82,0,0.2599,0.9075,0.0017,156,245.000,SPY210115P00245000,2.44,-0.02,2.32,2.42,2,0.2388,-0.0641,0.0016,23656
01/15/2021,SPY210115C00246000,88.21,0,92.29,94.87,0,0.2581,0.9063,0.0018,32,246.000,SPY210115P00246000,2.51,0,2.38,2.49,0,0.238,-0.0657,0.0017,678
01/15/2021,SPY210115C00247000,87.26,0,91.37,93.92,0,0.2563,0.905,0.0018,6,247.000,SPY210115P00247000,2.45,0,2.44,2.55,0,0.237,-0.0674,0.0017,1583
01/15/2021,SPY210115C00248000,79.37,0,90.45,92.97,0,0.2546,0.9037,0.0018,10,248.000,SPY210115P00248000,2.56,0,2.51,2.62,0,0.2362,-0.0692,0.0017,588
01/15/2021,SPY210115C00249000,83.95,0,89.52,92.03,0,0.2528,0.9024,0.0019,103,249.000,SPY210115P00249000,3,0,2.58,2.69,0,0.2354,-0.071,0.0018,665
01/15/2021,SPY210115C00250000,84.4,0,88.61,91.08,0,0.2512,0.901,0.0019,1087,250.000,SPY210115P00250000,2.74,-0.055,2.7,2.76,12,0.235,-0.0732,0.0018,22374
01/15/2021,SPY210115C00255000,81.31,0,84.04,86.39,0,0.2433,0.8933,0.0021,483,255.000,SPY210115P00255000,3.27,0.095,3.01,3.13,5,0.23,-0.0823,0.002,23637
01/15/2021,SPY210115C00260000,80.38,0,79.52,81.73,0,0.236,0.8844,0.0023,450,260.000,SPY210115P00260000,3.59,-0.015,3.5,3.55,124,0.2264,-0.0936,0.0023,38369
01/15/2021,SPY210115C00265000,74.71,0,75.23,76.95,0,0.2294,0.874,0.0025,550,265.000,SPY210115P00265000,3.93,0,3.86,4.01,0,0.2211,-0.1046,0.0025,13049
01/15/2021,SPY210115C00270000,70.39,-0.49,70.77,72.46,8,0.2233,0.8622,0.0028,1521,270.000,SPY210115P00270000,4.42,-0.185,4.36,4.52,3535,0.2166,-0.1176,0.0028,19789
01/15/2021,SPY210115C00275000,66.6,0,66.35,68.02,0,0.2174,0.849,0.0031,1313,275.000,SPY210115P00275000,5.1,-0.05,5.02,5.08,18,0.2128,-0.1324,0.0031,13109
01/15/2021,SPY210115C00276000,44.64,0,65.47,67.14,0,0.2162,0.8462,0.0032,451,276.000,SPY210115P00276000,5.26,0,5.02,5.2,0,0.2111,-0.1347,0.0032,1149
01/15/2021,SPY210115C00277000,65.53,0,64.6,66.27,0,0.2152,0.8433,0.0032,539,277.000,SPY210115P00277000,7.05,0,5.14,5.32,0,0.2101,-0.1377,0.0032,762
01/15/2021,SPY210115C00278000,50.12,0,63.73,65.39,0,0.2141,0.8403,0.0033,453,278.000,SPY210115P00278000,5.9,0,5.26,5.44,0,0.2092,-0.1408,0.0033,916
01/15/2021,SPY210115C00279000,49.3,0,62.86,64.52,0,0.213,0.8373,0.0033,26,279.000,SPY210115P00279000,6.25,0,5.38,5.57,0,0.2083,-0.144,0.0033,2520
01/15/2021,SPY210115C00280000,59.73,0,61.98,63.59,0,0.2114,0.8347,0.0034,1532,280.000,SPY210115P00280000,5.67,-0.105,5.6,5.7,3,0.208,-0.1478,0.0034,28969
01/15/2021,SPY210115C00281000,36.49,0,61.13,62.75,0,0.2105,0.8313,0.0035,18,281.000,SPY210115P00281000,6.51,0,5.64,5.83,0,0.2064,-0.1505,0.0035,1652
01/15/2021,SPY210115C00282000,54.34,0,60.28,61.88,0,0.2095,0.828,0.0035,124,282.000,SPY210115P00282000,6.72,0,5.77,5.96,0,0.2055,-0.1538,0.0035,841
01/15/2021,SPY210115C00283000,55.77,0,59.43,61,0,0.2083,0.8248,0.0036,35,283.000,SPY210115P00283000,6.28,0.1,6,6.1,3,0.2052,-0.1578,0.0036,918
01/15/2021,SPY210115C00284000,52.87,0,58.59,60.13,0,0.2073,0.8215,0.0037,1032,284.000,SPY210115P00284000,6.18,0,6.04,6.24,0,0.2036,-0.1607,0.0037,3447
01/15/2021,SPY210115C00285000,57.57,0,57.75,59.26,0,0.2061,0.8181,0.0037,3938,285.000,SPY210115P00285000,6.52,0.05,6.17,6.38,13,0.2026,-0.1642,0.0038,17523
01/15/2021,SPY210115C00286000,46.2,0,56.91,58.39,0,0.205,0.8146,0.0038,47,286.000,SPY210115P00286000,6.52,0,6.32,6.52,0,0.2017,-0.1678,0.0038,1242
01/15/2021,SPY210115C00287000,51.89,0,56.07,57.53,0,0.204,0.811,0.0039,58,287.000,SPY210115P00287000,6.6,-0.165,6.46,6.67,14,0.2007,-0.1715,0.0039,1823
01/15/2021,SPY210115C00288000,40.98,0,55.24,56.67,0,0.2029,0.8074,0.0039,55,288.000,SPY210115P00288000,6.74,0,6.61,6.82,0,0.1998,-0.1752,0.004,1570
01/15/2021,SPY210115C00289000,54.98,0.5,54.41,55.81,1,0.2018,0.8038,0.004,146,289.000,SPY210115P00289000,6.95,0,6.76,6.97,0,0.1988,-0.179,0.004,4279
01/15/2021,SPY210115C00290000,53.35,-0.29,53.58,54.96,1,0.2008,0.8,0.0041,3196,290.000,SPY210115P00290000,7.12,-0.11,6.91,7.13,1,0.1979,-0.1829,0.0041,16661
01/15/2021,SPY210115C00291000,43.6,0,53.03,53.85,0,0.1998,0.7961,0.0042,384,291.000,SPY210115P00291000,7.84,0,7.07,7.29,0,0.197,-0.1868,0.0042,1559
01/15/2021,SPY210115C00292000,49.36,0,52.2,53.01,0,0.1987,0.7922,0.0042,220,292.000,SPY210115P00292000,8.18,0,7.22,7.45,0,0.196,-0.1908,0.0043,4255
01/15/2021,SPY210115C00293000,51.3,0.155,51.37,52.17,1,0.1976,0.7883,0.0043,446,293.000,SPY210115P00293000,8.29,0,7.38,7.61,0,0.1949,-0.1948,0.0043,1598
01/15/2021,SPY210115C00294000,41,0,50.54,51.34,0,0.1966,0.7842,0.0044,1633,294.000,SPY210115P00294000,7.64,-0.24,7.54,7.78,5,0.194,-0.1989,0.0044,4728
01/15/2021,SPY210115C00295000,49.8,0.31,49.72,50.51,373,0.1955,0.7801,0.0045,3566,295.000,SPY210115P00295000,8.1,0.045,7.71,7.95,2,0.193,-0.2032,0.0045,13802
01/15/2021,SPY210115C00296000,41.52,0,48.89,49.68,0,0.1944,0.776,0.0045,1126,296.000,SPY210115P00296000,8.14,0,7.88,8.12,0,0.192,-0.2074,0.0046,1593
01/15/2021,SPY210115C00297000,37.36,0,48.08,48.86,0,0.1934,0.7717,0.0046,568,297.000,SPY210115P00297000,9.14,0,8.05,8.29,0,0.191,-0.2117,0.0047,1667
01/15/2021,SPY210115C00298000,37.21,0,47.26,48.04,0,0.1922,0.7674,0.0047,663,298.000,SPY210115P00298000,8.89,0,8.22,8.47,0,0.1899,-0.2161,0.0047,2532
01/15/2021,SPY210115C00299000,46.05,0,46.45,47.23,0,0.1912,0.7629,0.0048,587,299.000,SPY210115P00299000,8.76,0,8.4,8.65,0,0.1889,-0.2206,0.0048,1358
01/15/2021,SPY210115C00300000,45.77,0.36,45.63,46.42,318,0.1901,0.7584,0.0049,6271,300.000,SPY210115P00300000,8.85,-0.115,8.59,8.84,38,0.188,-0.2253,0.0049,14575
01/15/2021,SPY210115C00301000,41.31,0,44.83,45.6,0,0.1889,0.7539,0.005,1132,301.000,SPY210115P00301000,9.27,0,8.77,9.03,0,0.187,-0.2299,0.005,1156
01/15/2021,SPY210115C00302000,40.9,0,44.03,44.79,0,0.1879,0.7492,0.005,815,302.000,SPY210115P00302000,9.2,-0.155,8.98,9.22,14,0.1861,-0.2347,0.0051,1281
01/15/2021,SPY210115C00303000,37.66,0,43.23,43.99,0,0.1868,0.7445,0.0051,657,303.000,SPY210115P00303000,9.46,-0.08,9.15,9.41,21,0.1849,-0.2394,0.0052,1118
01/15/2021,SPY210115C00304000,38.63,0,42.44,43.17,0,0.1856,0.7397,0.0052,1377,304.000,SPY210115P00304000,9.79,0.035,9.35,9.61,2,0.1839,-0.2444,0.0052,7016
01/15/2021,SPY210115C00305000,41.4,-0.03,41.65,42.39,35,0.1846,0.7348,0.0053,2266,305.000,SPY210115P00305000,9.85,-0.1,9.55,9.81,46,0.1828,-0.2493,0.0053,7538
01/15/2021,SPY210115C00306000,37,0,40.86,41.58,0,0.1834,0.7299,0.0054,1327,306.000,SPY210115P00306000,10.07,-0.095,9.75,10.02,6,0.1818,-0.2544,0.0054,1743
01/15/2021,SPY210115C00307000,40.22,0,40.08,40.81,0,0.1824,0.7247,0.0055,697,307.000,SPY210115P00307000,10.29,-0.085,9.96,10.23,4,0.1808,-0.2596,0.0055,1405
01/15/2021,SPY210115C00308000,37.57,0,39.3,40.01,0,0.1812,0.7196,0.0056,1240,308.000,SPY210115P00308000,10.38,0,10.17,10.44,0,0.1797,-0.2648,0.0056,1734
01/15/2021,SPY210115C00309000,38.56,0,38.51,39.25,0,0.1802,0.7143,0.0056,392,309.000,SPY210115P00309000,10.44,0,10.38,10.66,0,0.1787,-0.2701,0.0057,1228
01/15/2021,SPY210115C00310000,37.58,0.02,37.74,38.45,2,0.1789,0.709,0.0057,7671,310.000,SPY210115P00310000,10.95,-0.08,10.6,10.88,35,0.1776,-0.2756,0.0058,9491
01/15/2021,SPY210115C00311000,34.9,0,36.97,37.68,0,0.1779,0.7035,0.0058,605,311.000,SPY210115P00311000,12.21,0,10.82,11.1,0,0.1765,-0.2811,0.0059,1137
01/15/2021,SPY210115C00312000,30.79,0,36.21,36.91,0,0.1768,0.698,0.0059,952,312.000,SPY210115P00312000,11.51,0,11.05,11.33,0,0.1755,-0.2867,0.0059,2567
01/15/2021,SPY210115C00313000,35.44,0,35.45,36.15,0,0.1757,0.6923,0.006,553,313.000,SPY210115P00313000,12.72,0,11.28,11.56,0,0.1744,-0.2924,0.006,1254
01/15/2021,SPY210115C00314000,34.42,-0.09,34.69,35.38,7,0.1745,0.6866,0.0061,564,314.000,SPY210115P00314000,12.93,0,11.51,11.8,0,0.1733,-0.2982,0.0061,1292
01/15/2021,SPY210115C00315000,34.06,0.29,33.94,34.63,13,0.1734,0.6807,0.0062,4951,315.000,SPY210115P00315000,12.24,0.02,11.75,12.04,7,0.1722,-0.304,0.0062,12339
